id,career_id,responsibility,display_order
dd071694-1284-4dec-9f03-71bbf0e13b6c,b54c61bd-e39a-4a38-a07c-c4716701e39e,Builds systems that understand and generate human language.,1
ae8e91c4-c375-413e-8eaa-de51a97e51b6,d22531ca-d8d4-4962-a762-68250af421e8,Builds tools and apps with no-code platforms.,1
94891f66-2188-4bdb-9d39-692966efd7dc,fb04187d-90a8-49e5-af0c-b2dd784d2830,Builds backend systems in Node.js.,1
d310cc22-8d6d-43de-89fb-0073d1ad8143,77e9eb96-701f-4c25-964c-7e8edc0d29a2,Tests materials without damage.,1
18aba266-415f-40b8-813a-f850806cb6ca,4924d8ec-9fe2-4165-8461-227882748f6b,Certifies legal documents.,1
954fdc95-c4f6-4800-b12a-c306ba042ce5,1ca3f33e-fff3-427a-af06-c7db2eb660b3,Writes long-form fiction.,1
14efb26c-fcb3-4e68-bb91-2f681b7098dc,fbcbca36-2cc8-4af3-afcd-9b3def1fd2d4,Designs nuclear systems and reactors.,1
a2d944da-b207-43d1-8fd7-b7a88a21b4f1,80b0757c-cd4f-4cb9-8639-0cd56135e0ed,Provides patient care and clinical support.,1
5fe42867-c789-42bc-a67a-51cdc3f47b18,4851afdb-9d3d-46db-9db6-684c884c0a07,Provides advanced clinical care.,1
7c188f26-e26c-4660-bd79-167cf7c2a7d3,3d442b19-a3b5-44e0-9ad8-679046b0bcf3,Advises on healthy eating habits.,1
1de489e0-aea1-4de1-b7c9-5e38dd2cee30,69d716f5-fb2f-4103-9bb4-88502ff3b705,Helps patients perform daily activities.,1
67050a2c-531b-46c9-9069-ab6cd6c53f79,9197b43c-b7ee-49d0-ae95-0a788f661bdc,Studies oceans and their phenomena.,1
432c11fc-f209-4715-a110-ee3757969c41,b82ddc64-f228-4d43-9d92-6ea892af4ca7,Runs office operations.,1
718479e6-fe13-4c96-86db-19df8a86bc61,a59dbb2b-61f2-4c85-9991-c012dba7d258,Treats cancer patients.,1
9d931d5f-f06f-4ee3-bd63-1bc714e85bda,6ecdf780-7a48-47d5-a6d7-baeaaae24c85,Creates and sells online courses.,1
4cdfbc7b-7b07-49b3-aa66-58e23e54ac6a,fe8163c0-5131-49fa-8b47-bfe972e85ecd,Provides one-on-one tutoring online.,1
ecc49eb2-8aeb-44e5-9439-d014a4e9c03f,c4ab606a-47a4-4093-9f8a-a1b1cb04c68d,Promotes open data programs.,1
29f44c1c-c6ec-487d-9ed8-4fce2c02cb16,e3197fff-8c6a-4b16-a1b8-b6b29595f132,Maintains open source projects.,1
73f232dc-ef15-4630-abe3-0badbf3348f2,06cd32d3-6c2c-4313-a4f6-b6f8e5a6e96f,Performs operatic music.,1
3900b3a0-148e-4d9e-98f3-35ed4c4e70be,ed012f80-095f-4c95-a565-131b75f68ad3,Manages operational risk programs.,1
9bb65f9a-86f0-4b5f-a785-d080baf53ee6,3de1d07c-271b-4b2f-9e9c-f234fa07a2b6,Runs day-to-day operations of a business unit.,1
1c37fa1f-a26b-4ea5-ae48-328418dab58f,f07cafa9-a962-4d62-bea1-4e9edb233e9e,Trades options contracts.,1
b35bf161-cc56-412b-8c5e-17e6a717bfae,90c10ebd-4e6f-4a85-a6f3-67f25c429eb5,Provides eye care and prescribes lenses.,1
b86495f5-5c71-4948-a947-3eaaf6a7f80b,ae60aad3-692b-47d5-8534-9674ad0ae32b,Develops on Oracle database stack.,1
9eb4c63f-bcfc-4b63-a515-4592767157ab,5626970f-15f8-4775-854b-28a47bf92ff6,Aligns teeth and jaws.,1
1d9a48aa-64ff-41a4-b5e8-4c094e00765e,13172c0d-1308-487e-928c-ad2c6f43a813,Treats bone and joint conditions.,1
c241f3ed-add4-471d-a9dd-7d39a5b8c2bd,7b8df0bb-0826-4afb-9466-cf65d1bf8b85,Fits braces and supports.,1
0fabe928-2e3f-42bc-8bbf-6753e1b32c94,670a753d-c51f-4a89-8d07-0701f6f8f7bb,Teaches outdoor skills.,1
4fdfdd17-c8d2-4f63-a2c3-da9a7e49fd76,cce14525-a4d2-4997-9221-f4aa695d32b9,Designs product packaging systems.,1
9b5eec6e-ccb7-43ec-9885-be3cdf9a2705,a7bb9254-a511-46df-9d6c-e22b5b1c7c14,Paints buildings and interiors.,1
1b5fff4f-dd27-40a5-bd71-6fac20098d4a,eeb1948b-6ab8-4650-8b67-8e24dc1deec0,Creates fine art paintings.,1
a2cf6296-0e91-46ec-8490-af43bfabdb4c,3fea1060-8808-4998-9720-02ef39f33fb6,Studies fossils and prehistoric life.,1
14a80366-60b0-497f-96f2-d64287ddf6b9,5e9439eb-300c-4cb7-9f24-770c16c38c56,Supports lawyers with legal research and documents.,1
502d84ff-1111-4f1b-a7f6-c274185e9331,82e6adf0-b228-4774-a806-93ea093327b1,Provides emergency medical response.,1
b03b9504-0e50-42f3-b817-1cd502b7fe55,3ea7d516-02b4-4615-bc91-7d2c1914aa95,Provides emergency medical service.,1
01420b5f-adff-43d7-9431-b07d87562625,09d46afc-22ad-418b-bb45-61f1e764880c,Protects parks and educates visitors.,1
455f5e54-16c6-4300-af19-76a72621247f,ae6c82f9-2dc0-4d72-b1ff-f1e1f6ada59e,Builds strategic partnerships.,1
70659916-4d68-4b6b-a3ef-bbebc9eaca38,16f95c52-b2da-4c87-ae4a-01b1bac9f211,Specializes in baked goods and desserts.,1
7c8f9283-3d38-4630-9b39-273568ac39be,750d4977-39f6-42eb-ae03-f00e1a18fcc0,Supports patients through care.,1
0d10ba1d-a2f7-4f09-8ad8-7123f0fad368,43c64926-37f2-475a-adf5-1ca891bcdd63,Provides medical care to children.,1
df78b163-afba-4afa-b8dc-70f77808c8ff,415da3b7-8d4d-4b0f-acfb-c3a0889bdca4,Ethically hacks systems to expose security weaknesses.,1
63c9cbf8-337e-4dae-88c8-a3bfad0f84da,c6719575-0212-4be8-97af-d4c2ce68cac4,Manages retirement fund investments.,1
895fdc0f-d615-4126-be75-96a01fa61fe9,d01af807-a4e3-4515-ad43-53c097cd43cd,Runs paid acquisition campaigns at scale.,1
c83a184e-61f9-4d09-994e-5b676606642a,6771597d-e731-49b8-8203-d76f0a852f9b,Operates heart-lung machines.,1
149479be-d06a-44bd-87e8-352f4fda4ee9,d3d37bc3-8a6b-4848-af5f-d0f1c35a5f66,Designs fitness programs for clients.,1
a35e766b-d855-4106-9c7e-72f58dfb9078,b0515d45-8ca9-4705-87d2-336451ef3989,Cares for pets while owners are away.,1
8191bf76-c9cc-4875-a3de-586c56ee7ee6,175e62b7-f831-48e8-9349-c82927cb1b79,Extracts oil and gas resources.,1
96fd8952-35c6-4adc-ad86-807eb30aa022,d9c3918f-e1f3-4e77-98c9-0043e0a5b819,Sells pharmaceuticals to doctors.,1
082678be-c7e8-4659-8ef5-61d8eb1c1aab,287089e0-9eaf-4916-ad10-3b5a68ccd6a7,Dispenses medication and advises patients.,1
31300e32-b239-4ec8-84bd-34f50f8229cd,f36dc204-a383-4ded-9c7b-f25e28b1abe6,Studies drugs and their effects.,1
e4102e12-632d-4388-b1f0-2f5a4d6fd75d,e5df0c28-1460-4c01-92da-76ab896e2319,Conducts doctoral research.,1
362e319d-4516-4fd5-a676-9e0587d20b96,94091612-e4fd-4161-b028-657b5a02d6b1,Draws blood samples.,1
a1345b8d-a762-47b0-8b80-62fe51cd20bf,40e661d1-f28f-44d8-a153-cd9a8d4b23f5,"Captures images for art, news or commerce.",1
d2aeba5a-0a21-4107-a712-50499dc7cfde,5049bae2-c519-4507-8b4d-2a7168855d9c,Builds web apps with PHP.,1
ed0e7d5f-3813-4b29-97fd-efdc815533fc,e06be8f1-a92f-47ea-ac7a-0da78fdffe99,Supports physicians in patient care.,1
8c61074e-910d-4207-9c76-42f492e6c20c,e2571b8d-0264-419c-a21d-0f4a17d23f0d,Researches physical laws of nature.,1
bca972bf-d08d-4a61-b45a-10ed1b8660c0,75d09180-aae1-4580-8d02-c7c28f3135b6,Helps patients recover physical function.,1
abdb568a-1809-481b-8dc5-716feea10d74,d5692c72-11d6-4a91-ba4b-a33ccf014be9,Teaches pilates classes.,1
50d3ed97-2579-46c2-8737-c0d0337d38bc,0869cfea-eb59-4d6c-8821-66c42af9849d,Flies commercial or private aircraft.,1
e9c722d5-b1ca-4c1f-b3c0-57eb4d6c0f37,76b7a016-13d0-43d3-a989-762165026fc4,Leads planetarium programs.,1
575de722-a70b-4625-a64c-8ac40f044a0d,d4dde170-9006-46ae-a1ec-d63aa9f63246,Develops plant-based food products.,1
6c86ce41-3197-486c-9518-8275b829c828,766ae3c3-a3c6-4254-9cac-90dfd309aef7,Builds internal developer platforms.,1
4ee39caa-2efa-419b-9c8e-eb51d49325e6,7dd78b31-9b49-4200-ad34-735dc7293772,Installs and repairs plumbing systems.,1
22172a4b-92ea-43cb-be65-865ab6fa9ccf,6f584bda-b399-4186-b6b2-50f528adc032,Produces and hosts podcasts.,1
add119af-7b9d-4518-9672-c159c125ee86,45612edc-0684-4d9b-9691-fb58b0086211,Writes and publishes poetry.,1
56aaee42-15bb-49a6-922c-0f9904ee165a,df2492f6-5796-4920-af07-7a6952e2e01d,Maintains law and order.,1
a97282c9-7b9e-4818-953b-22e229796974,003bd784-97d8-4030-98ae-ab288a30fde8,Analyzes and proposes public policy.,1
9ff4df1f-f5d8-4599-9f19-366a6baf99fb,911df416-b8f3-4ac8-85f9-a88ee35a6bb4,Studies political systems and behavior.,1
71d87dc8-a994-4f3c-bf87-d28de26dea7d,6389f0bf-3479-44a3-8328-9e57aa0126b2,Elected representative in government.,1
bb8e93de-1f01-48ec-9fa1-46377b7817e3,cd00f540-cd92-46dd-9eb6-c2c9aea283a3,Manages investment portfolios.,1
921dc1ec-8dbe-48cc-a85b-cab5915df840,df31efa2-f652-49cc-82e0-8b2174c4245f,Supports customers after sale.,1
47e26c5c-194e-48dd-9c07-2e5716cd94fa,a90c9741-1941-4cb2-ba8c-d77ac1299ae5,"Builds 3D models for games, film and design.",1
922fdcf8-3243-441a-85c1-8f130f940887,8c8512b5-3926-499c-bb13-465f6920054b,Designs and operates 5G networks.,1
63390f0e-8771-46e5-989c-7f3208c25b8f,96f4024b-91f3-42c0-a331-d53859e32506,Researches next-gen mobile networks.,1
74c0ace3-e2d3-4216-88f8-34cb5403be00,76569baa-7945-411c-af27-268fc303d14d,Guides students on academic decisions.,1
6cf9470c-7ea5-4f03-a311-f30c6dde573c,94434af2-c62c-4626-a57f-300b24b8af2d,Leads academic affairs at universities.,1
9c454590-43af-4ea9-bf5f-2b445c37ff8a,622cd156-8e56-47e0-8b8f-dd2b9c5103eb,Sorts and delivers mail.,1
c3e6044d-ae98-4caa-905a-68844b20f58b,aed2cd31-9d53-4dcb-ab20-1142b72299cc,IAS/IPS/IFS via UPSC,1
fb8b6bf6-b82e-4759-9e04-51b17b90aca3,56402da2-f631-4301-a518-d4b9c3f2cf0e,Builds ML models & insights,1
33e56577-9d81-4d06-b7cd-f399b44a632c,d3620932-20c6-4c50-a8cb-90a8f5c02df6,Conducts postdoctoral research.,1
6fc99a94-2b7d-40db-a2ac-72c0e4f2ae9e,f31b1bdc-51d0-4f4c-8887-1f9a54db24a1,Creates ceramic art and pottery.,1
060f350f-d351-450f-bb66-c473fd9748bd,7ecd967c-c909-45d1-9aeb-78c1ec59439f,Raises poultry for production.,1
21d46a9f-1aa1-4361-9578-28c323c0e846,0ccceb88-ec4c-4763-b174-fcdacd63bd9d,Builds Power BI dashboards.,1
22f5f5bd-5955-4696-8044-77452fe8821e,950cb5ea-45d3-4201-82c3-9b414896f6ca,Writes scripts for film and TV.,1
aa4e4e74-ede4-4473-bf03-f54210796624,b3f98d6e-0b3b-4847-9378-255e3af4ed54,Builds low-code apps with PowerApps.,1
f83da5b9-a068-4cea-9155-171d7ed1c69c,f871ac68-9ec6-4e8d-9a92-135034f9b63e,Owns end-to-end design from research to UI.,1
680db3e0-094f-4001-af37-156931bb73b1,65d29cb4-ced4-484e-aaf5-f194a2ee72c6,Supports sales with technical demos.,1
02234a39-5d1f-4ac6-90e8-007b3b37c516,ed8271a5-f0ed-42ab-9171-6f559a6612cf,Optimizes product pricing.,1
41e99ab5-955c-4345-be11-548e346a4740,9a7bb118-847e-49a7-a328-e55028d3a01b,Leads religious services.,1
62c5bc7b-e7a1-4674-9127-c3ddba8a2e39,aebcd50a-8ce5-4cc5-be03-b1d1999544e3,Teaches young children foundational subjects.,1
48e3f0e9-4669-4906-92f2-2dcf613e30f1,94658250-aa33-4f55-b754-c7a8d01e8a16,Top IC setting technical direction.,1
0a00c653-3d81-472c-a38d-2445f83abf5f,4008d24a-5072-4aed-a8e9-5f05ca7ad372,Builds privacy-preserving systems.,1
34e0e3da-02be-4afb-9e3c-7185b38307f4,092e4869-6ce4-4e94-8805-53bb479f9f25,Ensures data privacy compliance.,1
d8445393-4efa-4d19-a6cc-9dcebc867e59,050d33d3-445b-46de-82e1-31a116ed22d3,Invests in private companies.,1
51f81128-4a41-4dda-b330-d262f3b57aa2,92e30242-3837-4419-b877-be86daab926b,Supervises offenders in community.,1
690ab67a-cbd9-44fb-9904-2d7ea34bab22,80d01409-c528-4db4-af0f-8b03e27841b0,Manages purchasing and supplier relationships.,1
e3d33b9d-a840-4384-9cc2-b30b2882e599,f784880a-f205-4ae8-bdc4-c438aadd67dc,Owns product strategy & roadmap,1
a1fbac84-a3fb-4a47-b55b-088469bec47c,14e5e91f-d34b-4fb4-8599-4cd87079003a,Owns backlog and priorities for agile teams.,1
9ed5bd59-b8d6-4bdd-acac-ec3adbca93ad,c0764425-c30a-43cb-b90c-d64fd6845860,Helps clients improve focus and output.,1
02c923e8-a092-49e9-8489-3fa6652fb349,d97b5331-1843-4683-8aa9-679106f86eec,Competes at the highest level of sport.,1
bc875a96-7e50-4b24-9f26-9f499bb4f57a,f067f514-e1fa-493f-8c82-ad7a1f8d4ca8,Manages portfolios of related projects.,1
6f2c69bd-f4fa-4c09-91a4-70e99e2af4cf,456fa7f8-9a26-4462-aa9a-cfb1391306f8,Leads projects from initiation to delivery.,1
9ed2a26d-c09f-4f35-adc3-b4f86a2178c0,ae4aa30b-bb75-4f4f-9b7d-bbe2bd416510,Designs prompts and workflows for large language models.,1
99533904-2f3b-430c-9db1-0befef696d6e,51085026-12e2-423b-a1af-8657e13dfdf0,Curates prompts for AI tools.,1
910ca574-2440-446a-8573-af8b663747d9,d0fda48b-3fa6-4446-b827-0b82848e6e64,Manages rental properties.,1
ddad83c2-08bd-4403-9d2d-b4eb56c1424c,b090db49-57e7-4ffc-8ed2-4214c0bccf66,Estimates property values.,1
ea57a9bb-6a8b-4d11-914d-4a3861afdbdd,6a1b0426-f71f-4f1d-9f15-8f14ffedcaed,Fits prosthetic limbs.,1
9ba33e03-f596-4ac8-861e-b294db523c59,c6aa77d5-e747-4cee-9345-c48b2f06fc14,Diagnoses and treats mental health conditions.,1
dc51f11f-b11f-495d-8f62-eacf5c88e881,1bbd37a8-c91f-4282-998d-9c9381d52835,Educates communities on health.,1
ba198644-22b0-4599-9809-092ebcb4dee2,5b0f73eb-424c-44bb-8452-3df88d560385,Provides community health care.,1
67856aad-60ad-4d07-90de-eaa2c393546d,cb181804-357c-4a27-b1ff-071de5f9f641,Designs programs for population health.,1
70282f18-1599-4a1b-a883-f7e9766a8721,6d65c129-36c1-4cc7-bfb1-c0712b282f79,"Manages press, media and reputation.",1
72055537-4256-48e7-9916-3ebc6efa9e9e,239e7667-cecc-4ddd-bcec-16fa85ef4e74,Delivers paid talks to audiences.,1
949ca853-338f-4932-91ad-9510ad9ef8d5,19f74737-35dd-4d19-8095-a8c2b4b50647,Manages publication of books and content.,1
4e69b3fa-24eb-407e-9981-716cc53348ad,aeab08aa-ba2f-4732-aba5-236f4762211e,Builds Python-based applications.,1
051a8e50-385a-4ad0-9416-6c094c8de4fc,1d32a2ee-9ac6-4776-a9b3-f97facb937cd,Tests software for bugs and quality issues.,1
1e30bd24-c423-4dff-9eb3-9dc1f1f1c51d,e475ff0e-6ec2-4ff2-9b0c-1fd233489bac,Ensures product and service quality.,1
10dba106-800b-435b-a0c1-ee2ba6632284,aa0d80f9-f4fe-4909-a6fa-b00875876bf0,Builds models for trading and risk.,1
4a88bdd6-9649-43c7-a72c-cdc41f33ab78,1c7d8b96-ea3f-413e-b044-c7c5ee5fd780,Executes systematic trading strategies.,1
5c90d185-3def-43ff-8928-fe4beef040c9,5a0a57e2-26a4-468b-9e1b-a7031c5a9119,Researches quantum algorithms and hardware.,1
01243ddd-a279-462e-9e5f-36cad78445fd,9eee238e-b69a-4ca3-86b4-1db1aa55cafc,Builds quantum hardware.,1
ae24dbb3-be9e-4462-bb5b-c153a71ca163,f9a4f704-670c-4e64-8cfb-7cc7fc1635eb,Builds quantum software.,1
550d5902-82e3-4865-a30a-fc52e6040492,6735e9df-4441-4446-b824-8a65eac4e523,Leads Jewish congregations.,1
5f296ee1-a2fb-40d4-83c4-2fce5c49f4a8,cd2b695b-9856-4a28-8c41-656483534dff,Hosts shows on radio.,1
4d9a51f9-6fbe-41dd-b533-2de6ba44795a,4bedb00d-1539-4226-a5d7-94de21951f84,Operates imaging equipment.,1
af51c0a2-542e-45e2-adb6-ba2c0b57c293,20675722-092a-41b8-a3e8-c0c3a121ce02,Reads medical images to diagnose disease.,1
c0dafd5e-1701-4937-8951-dcab781b9c85,2b64ab99-468f-4699-9b93-e8d70b420f4f,Designs and maintains railway systems.,1
1507cf99-60f4-48ae-859e-58165ed8d70a,a0de0251-e72a-416a-914c-340dc70a02b9,Builds React-based frontends.,1
7ad0411d-a324-4fc3-bf6b-99e64ebb80d0,bc7abc39-fd2e-4def-8103-8173df1b2b8e,Builds cross-platform mobile apps.,1
1bd5cf17-1799-4bd6-817d-92f8fb495b9a,16178766-c301-4768-9dc8-8d9045df28b4,Helps clients buy and sell property.,1
535d9beb-f3a9-420d-bff4-83d9339a8e85,64e3ec85-5194-43d1-a19a-ef11c59d7953,Develops and sells real estate projects.,1
213cd5cb-9697-4227-9d52-5d0d267baca6,4858c611-7789-4246-b13f-7eaf526ea41c,Invests in real estate assets.,1
b3119972-deb1-4aa1-bf6f-689ca8e41bc4,7c9751b7-4dec-4d35-b2b9-7cf63af7047c,Greets visitors and manages front desk.,1
65337af3-94ee-4fc0-8e76-a4244c1f772b,f3b505b7-2047-4016-9869-a1a6532e7064,Sources and hires talent.,1
9cba7167-825e-475a-a5ae-1e2e88e52ce8,ef1852cf-9e9c-4fef-8e91-60460d54701f,Officiates sports matches.,1
be901e9a-e21b-4590-8879-3a08e0c19c26,b92d9833-28a0-4462-844e-8fcca080305d,Supports refugee resettlement.,1
21bd89a8-3bba-4738-a859-5fe88b8f0be4,1cc71041-b918-435f-9ea1-77213a92c49a,Builds regulatory tech.,1
5d1a3de5-714e-4a12-a79e-22db1049a68c,209d4816-d03e-4101-a438-b7cf9109c1f4,Creates three-dimensional art.,1
555596a8-982f-4878-9acc-8a7a823f245c,e031ad3a-d189-486a-b2b8-9d29f3ba8ce6,Manages medical regulatory submissions.,1
acf39667-1ab1-45ad-aea5-2d91976ca696,3e409de4-2c04-489f-8e70-a13e4044df27,Helps clients recover from disability.,1
c620aeb6-53eb-4475-9cd1-2ace802de245,a0c2b26f-31a9-4e9b-a0a4-02e65757c82f,Practices Reiki energy healing.,1
d55fcd0d-7ded-485f-bc5d-ce077c871ae8,9db81664-408f-40d6-b8d8-b92bc5c125cd,Analyzes reinsurance contracts.,1
b77eaf6e-bbb8-454c-baf2-0e27f86f6c39,82df6012-1723-4006-b0c4-b5a8d4053ef2,Advises companies on distributed work.,1
c57e35e3-e6ec-44f6-b540-15a4a7c48d93,0e497968-5ad3-4bab-86f9-f4f4f30dfc67,"Designs solar, wind and clean energy systems.",1
02b32add-2465-4125-b3da-c85c85730390,0beb6261-75d6-4263-b1cf-b8207868909a,Supports academic research.,1
44169886-ba5c-468c-83f2-af2721323ae2,7ab47045-1818-4721-95c2-716e7fe30caa,Bridges research and engineering.,1
614b2afa-3aed-42f3-9b70-171fbe252f3d,62a50770-9622-4694-8396-edf5f13cc98c,Conducts academic or applied research.,1
caf213be-4c6b-4649-bd1b-3527a368d629,3b4c5ffa-4583-44e2-907d-621723f28a8d,Runs resort operations.,1
faa116b2-92db-4cd2-8526-747f3c654b64,a5bff769-4387-49a5-b9a4-6fae68aa900a,Runs day-to-day restaurant operations.,1
17c65fdd-976b-4940-9b84-f5dc134bac07,b3c77f36-8fe3-4705-b75a-c5c7ca932780,Owns and operates restaurants.,1
43385fef-7fa6-409a-a7d5-a7822fb55975,3cadfdeb-c3e4-487b-b914-91ac9620c843,Provides banking to retail customers.,1
615214a4-2a7d-4fea-aa18-f38b3131a285,477885ac-0db8-4216-9df2-ae2d3f0fdebb,Runs a retail store.,1
890e163b-ce9c-4b08-b49a-0de41319e7f2,b8e97ca7-54c3-4158-a1d4-518b1061c984,Optimizes go-to-market operations.,1
b30c2195-f416-4405-8a93-77d3fb575ce1,748c3464-65a2-4d93-abad-cb219653bb13,Identifies and mitigates financial risks.,1
e9081d46-d05d-4dc5-8e81-1865684dff50,4b73a293-ec98-4fa8-9d53-de6c1a8a5b22,Guides whitewater rafting.,1
d2bc7931-7115-4f9f-b5d2-6ae9a3011a53,caff7afd-acc0-4dc7-a058-57cc828d72c2,Builds automated investment advisors.,1
f4b670d7-ba27-4758-917a-37ef731376f0,4b78b667-c600-4968-8df5-7bdcdefce86c,Designs and programs robots for industry and consumer use.,1
e2cb656e-34ed-4fb7-937f-70621aabea20,4fea9c7d-fbf9-41d0-b87d-a6663f889a49,Installs and repairs roofs.,1
1ca93dc2-332d-44d9-a78c-d5994a84ba66,449edd83-725e-4c05-b369-779e6013f970,Builds web apps with Rails.,1
4aa41c37-abc1-42bc-ba44-5fbcce719946,4cb7dfe3-ed1b-4cca-aced-ec56b1173c14,Builds applications in Rust.,1
9d095162-e3a9-41ee-8e6c-0bcf78b810f1,98052a00-3ef7-4d2a-863f-66f10bd8e008,Ensures workplace safety.,1
595037c0-b1b0-48d7-8494-3fb2e45c8d02,8c2e8a4c-8f43-494a-b300-9beb6a5a8f06,Generates and qualifies sales leads.,1
